ResponseId,image_id,varLabel,value
R_3L4xn7SJ8KjXGnL,767367131168573_2.jpg,Disorder,6
R_3L4xn7SJ8KjXGnL,466084694485363_1.jpg,Neighborhood Wealth,5
R_3L4xn7SJ8KjXGnL,466084694485363_1.jpg,Safety - Daytime Walking,6
R_3L4xn7SJ8KjXGnL,466084694485363_1.jpg,Safety - Nighttime Walking,6
R_3L4xn7SJ8KjXGnL,466084694485363_1.jpg,Disorder,6
R_3L4xn7SJ8KjXGnL,854299488982057_1.jpg,Neighborhood Wealth,5
R_3L4xn7SJ8KjXGnL,854299488982057_1.jpg,Safety - Daytime Walking,6
R_3L4xn7SJ8KjXGnL,854299488982057_1.jpg,Safety - Nighttime Walking,6
R_3L4xn7SJ8KjXGnL,854299488982057_1.jpg,Disorder,5
R_8zqhxa4uyGbB95h,765756400752691_2.jpg,Neighborhood Wealth,5
R_8zqhxa4uyGbB95h,765756400752691_2.jpg,Safety - Daytime Walking,6
R_8zqhxa4uyGbB95h,765756400752691_2.jpg,Safety - Nighttime Walking,4
R_8zqhxa4uyGbB95h,765756400752691_2.jpg,Disorder,5
R_8zqhxa4uyGbB95h,688199785734434_1.jpg,Neighborhood Wealth,5
R_8zqhxa4uyGbB95h,688199785734434_1.jpg,Safety - Daytime Walking,6
R_8zqhxa4uyGbB95h,688199785734434_1.jpg,Safety - Nighttime Walking,5
R_8zqhxa4uyGbB95h,688199785734434_1.jpg,Disorder,6
R_8zqhxa4uyGbB95h,312809550292736_1.jpg,Neighborhood Wealth,6
R_8zqhxa4uyGbB95h,312809550292736_1.jpg,Safety - Daytime Walking,7
R_8zqhxa4uyGbB95h,312809550292736_1.jpg,Safety - Nighttime Walking,6
R_8zqhxa4uyGbB95h,312809550292736_1.jpg,Disorder,3
R_8zqhxa4uyGbB95h,362380188614130_1.jpg,Neighborhood Wealth,6
R_8zqhxa4uyGbB95h,362380188614130_1.jpg,Safety - Daytime Walking,8
R_8zqhxa4uyGbB95h,362380188614130_1.jpg,Safety - Nighttime Walking,7
R_8zqhxa4uyGbB95h,362380188614130_1.jpg,Disorder,2
R_8zqhxa4uyGbB95h,2519137268236906_2.jpg,Neighborhood Wealth,8
R_8zqhxa4uyGbB95h,2519137268236906_2.jpg,Safety - Daytime Walking,9
R_8zqhxa4uyGbB95h,2519137268236906_2.jpg,Safety - Nighttime Walking,7
R_8zqhxa4uyGbB95h,2519137268236906_2.jpg,Disorder,1
R_5HuJbpZAEaVkQCs,939649950130983_2.jpg,Neighborhood Wealth,4
R_5HuJbpZAEaVkQCs,939649950130983_2.jpg,Safety - Daytime Walking,7
R_5HuJbpZAEaVkQCs,939649950130983_2.jpg,Safety - Nighttime Walking,1
R_5HuJbpZAEaVkQCs,939649950130983_2.jpg,Disorder,7
R_5HuJbpZAEaVkQCs,531120668261047_1.jpg,Neighborhood Wealth,5
R_5HuJbpZAEaVkQCs,531120668261047_1.jpg,Safety - Daytime Walking,10
R_5HuJbpZAEaVkQCs,531120668261047_1.jpg,Safety - Nighttime Walking,8
R_5HuJbpZAEaVkQCs,531120668261047_1.jpg,Disorder,2
R_5HuJbpZAEaVkQCs,476300306935457_1.jpg,Neighborhood Wealth,1
R_5HuJbpZAEaVkQCs,476300306935457_1.jpg,Safety - Daytime Walking,6
R_5HuJbpZAEaVkQCs,476300306935457_1.jpg,Safety - Nighttime Walking,1
R_5HuJbpZAEaVkQCs,476300306935457_1.jpg,Disorder,6
R_5HuJbpZAEaVkQCs,288361506334043_2.jpg,Neighborhood Wealth,5
R_5HuJbpZAEaVkQCs,288361506334043_2.jpg,Safety - Daytime Walking,6
R_5HuJbpZAEaVkQCs,288361506334043_2.jpg,Safety - Nighttime Walking,1
R_5HuJbpZAEaVkQCs,288361506334043_2.jpg,Disorder,7
R_5HuJbpZAEaVkQCs,4048804368538788_1.jpg,Neighborhood Wealth,5
R_5HuJbpZAEaVkQCs,4048804368538788_1.jpg,Safety - Daytime Walking,10
R_5HuJbpZAEaVkQCs,4048804368538788_1.jpg,Safety - Nighttime Walking,3
R_5HuJbpZAEaVkQCs,4048804368538788_1.jpg,Disorder,3
R_74Yz5I4Zs5ZDWh3,939649950130983_2.jpg,Neighborhood Wealth,5
R_74Yz5I4Zs5ZDWh3,939649950130983_2.jpg,Safety - Daytime Walking,6
R_74Yz5I4Zs5ZDWh3,939649950130983_2.jpg,Safety - Nighttime Walking,6
R_74Yz5I4Zs5ZDWh3,939649950130983_2.jpg,Disorder,2
R_74Yz5I4Zs5ZDWh3,380703326657018_2.jpg,Neighborhood Wealth,5
R_74Yz5I4Zs5ZDWh3,380703326657018_2.jpg,Safety - Daytime Walking,6
R_74Yz5I4Zs5ZDWh3,380703326657018_2.jpg,Safety - Nighttime Walking,6
R_74Yz5I4Zs5ZDWh3,380703326657018_2.jpg,Disorder,2
R_74Yz5I4Zs5ZDWh3,2349554875201796_2.jpg,Neighborhood Wealth,6
R_74Yz5I4Zs5ZDWh3,2349554875201796_2.jpg,Safety - Daytime Walking,6
R_74Yz5I4Zs5ZDWh3,2349554875201796_2.jpg,Safety - Nighttime Walking,6
R_74Yz5I4Zs5ZDWh3,2349554875201796_2.jpg,Disorder,3
R_74Yz5I4Zs5ZDWh3,542470974515767_2.jpg,Neighborhood Wealth,5
R_74Yz5I4Zs5ZDWh3,542470974515767_2.jpg,Safety - Daytime Walking,5
R_74Yz5I4Zs5ZDWh3,542470974515767_2.jpg,Safety - Nighttime Walking,4
R_74Yz5I4Zs5ZDWh3,542470974515767_2.jpg,Disorder,3
R_74Yz5I4Zs5ZDWh3,665786204906139_2.jpg,Neighborhood Wealth,4
R_74Yz5I4Zs5ZDWh3,665786204906139_2.jpg,Safety - Daytime Walking,5
R_74Yz5I4Zs5ZDWh3,665786204906139_2.jpg,Safety - Nighttime Walking,4
R_74Yz5I4Zs5ZDWh3,665786204906139_2.jpg,Disorder,6
R_1JJCMN3HtVZt9o5,212839311453591_2.jpg,Neighborhood Wealth,5
R_1JJCMN3HtVZt9o5,212839311453591_2.jpg,Safety - Daytime Walking,7
R_1JJCMN3HtVZt9o5,212839311453591_2.jpg,Safety - Nighttime Walking,5
R_1JJCMN3HtVZt9o5,212839311453591_2.jpg,Disorder,3
R_1JJCMN3HtVZt9o5,4097294446972645_1.jpg,Neighborhood Wealth,8
R_1JJCMN3HtVZt9o5,4097294446972645_1.jpg,Safety - Daytime Walking,9
R_1JJCMN3HtVZt9o5,4097294446972645_1.jpg,Safety - Nighttime Walking,8
R_1JJCMN3HtVZt9o5,4097294446972645_1.jpg,Disorder,2
R_1JJCMN3HtVZt9o5,632733937682417_1.jpg,Neighborhood Wealth,7
R_1JJCMN3HtVZt9o5,632733937682417_1.jpg,Safety - Daytime Walking,9
R_1JJCMN3HtVZt9o5,632733937682417_1.jpg,Safety - Nighttime Walking,8
R_1JJCMN3HtVZt9o5,632733937682417_1.jpg,Disorder,2
R_1JJCMN3HtVZt9o5,775926136423208_1.jpg,Neighborhood Wealth,6
R_1JJCMN3HtVZt9o5,775926136423208_1.jpg,Safety - Daytime Walking,9
R_1JJCMN3HtVZt9o5,775926136423208_1.jpg,Safety - Nighttime Walking,8
R_1JJCMN3HtVZt9o5,775926136423208_1.jpg,Disorder,3
R_1JJCMN3HtVZt9o5,2519137268236906_2.jpg,Neighborhood Wealth,7
R_1JJCMN3HtVZt9o5,2519137268236906_2.jpg,Safety - Daytime Walking,9
R_1JJCMN3HtVZt9o5,2519137268236906_2.jpg,Safety - Nighttime Walking,8
R_1JJCMN3HtVZt9o5,2519137268236906_2.jpg,Disorder,2
R_2fO8DjsWngb5rAl,474601590513292_2.jpg,Neighborhood Wealth,5
R_2fO8DjsWngb5rAl,474601590513292_2.jpg,Safety - Daytime Walking,9
R_2fO8DjsWngb5rAl,474601590513292_2.jpg,Safety - Nighttime Walking,8
R_2fO8DjsWngb5rAl,474601590513292_2.jpg,Disorder,3
R_2fO8DjsWngb5rAl,531120668261047_1.jpg,Neighborhood Wealth,7
R_2fO8DjsWngb5rAl,531120668261047_1.jpg,Safety - Daytime Walking,9
R_2fO8DjsWngb5rAl,531120668261047_1.jpg,Safety - Nighttime Walking,9
R_2fO8DjsWngb5rAl,531120668261047_1.jpg,Disorder,2
R_2fO8DjsWngb5rAl,507899923971382_2.jpg,Neighborhood Wealth,7
R_2fO8DjsWngb5rAl,507899923971382_2.jpg,Safety - Daytime Walking,7
R_2fO8DjsWngb5rAl,507899923971382_2.jpg,Safety - Nighttime Walking,7
R_2fO8DjsWngb5rAl,507899923971382_2.jpg,Disorder,4
R_2fO8DjsWngb5rAl,496805251562463_1.jpg,Neighborhood Wealth,3
R_2fO8DjsWngb5rAl,496805251562463_1.jpg,Safety - Daytime Walking,4
R_2fO8DjsWngb5rAl,496805251562463_1.jpg,Safety - Nighttime Walking,2
R_2fO8DjsWngb5rAl,496805251562463_1.jpg,Disorder,8
R_2fO8DjsWngb5rAl,312809550292736_2.jpg,Neighborhood Wealth,7
R_2fO8DjsWngb5rAl,312809550292736_2.jpg,Safety - Daytime Walking,8
R_2fO8DjsWngb5rAl,312809550292736_2.jpg,Safety - Nighttime Walking,7
R_2fO8DjsWngb5rAl,312809550292736_2.jpg,Disorder,2
R_17Y92NPjmLM4Fk5,862246634368655_1.jpg,Neighborhood Wealth,8
R_17Y92NPjmLM4Fk5,862246634368655_1.jpg,Safety - Daytime Walking,9
R_17Y92NPjmLM4Fk5,862246634368655_1.jpg,Safety - Nighttime Walking,5
R_17Y92NPjmLM4Fk5,862246634368655_1.jpg,Disorder,2
R_17Y92NPjmLM4Fk5,521993808945567_2.jpg,Neighborhood Wealth,6
R_17Y92NPjmLM4Fk5,521993808945567_2.jpg,Safety - Daytime Walking,8
R_17Y92NPjmLM4Fk5,521993808945567_2.jpg,Safety - Nighttime Walking,4
R_17Y92NPjmLM4Fk5,521993808945567_2.jpg,Disorder,3
R_17Y92NPjmLM4Fk5,323493025836900_1.jpg,Neighborhood Wealth,8
R_17Y92NPjmLM4Fk5,323493025836900_1.jpg,Safety - Daytime Walking,9
R_17Y92NPjmLM4Fk5,323493025836900_1.jpg,Safety - Nighttime Walking,6
R_17Y92NPjmLM4Fk5,323493025836900_1.jpg,Disorder,2
R_17Y92NPjmLM4Fk5,688199785734434_1.jpg,Neighborhood Wealth,5
R_17Y92NPjmLM4Fk5,688199785734434_1.jpg,Safety - Daytime Walking,6
R_17Y92NPjmLM4Fk5,688199785734434_1.jpg,Safety - Nighttime Walking,3
R_17Y92NPjmLM4Fk5,688199785734434_1.jpg,Disorder,6
R_17Y92NPjmLM4Fk5,494272545137554_2.jpg,Neighborhood Wealth,5
R_17Y92NPjmLM4Fk5,494272545137554_2.jpg,Safety - Daytime Walking,7
R_17Y92NPjmLM4Fk5,494272545137554_2.jpg,Safety - Nighttime Walking,2
R_17Y92NPjmLM4Fk5,494272545137554_2.jpg,Disorder,2
R_11zLFpv0GVgKfhH,387928640128251_2.jpg,Neighborhood Wealth,4
R_11zLFpv0GVgKfhH,387928640128251_2.jpg,Safety - Daytime Walking,7
R_11zLFpv0GVgKfhH,387928640128251_2.jpg,Safety - Nighttime Walking,6
R_11zLFpv0GVgKfhH,387928640128251_2.jpg,Disorder,3
R_11zLFpv0GVgKfhH,737475547859706_2.jpg,Neighborhood Wealth,3
R_11zLFpv0GVgKfhH,737475547859706_2.jpg,Safety - Daytime Walking,6
R_11zLFpv0GVgKfhH,737475547859706_2.jpg,Safety - Nighttime Walking,5
R_11zLFpv0GVgKfhH,737475547859706_2.jpg,Disorder,3
R_11zLFpv0GVgKfhH,786054698763765_2.jpg,Neighborhood Wealth,5
R_11zLFpv0GVgKfhH,786054698763765_2.jpg,Safety - Daytime Walking,8
R_11zLFpv0GVgKfhH,786054698763765_2.jpg,Safety - Nighttime Walking,7
R_11zLFpv0GVgKfhH,786054698763765_2.jpg,Disorder,2
R_11zLFpv0GVgKfhH,693342968893004_2.jpg,Neighborhood Wealth,4
R_11zLFpv0GVgKfhH,693342968893004_2.jpg,Safety - Daytime Walking,6
R_11zLFpv0GVgKfhH,693342968893004_2.jpg,Safety - Nighttime Walking,6
R_11zLFpv0GVgKfhH,693342968893004_2.jpg,Disorder,4
R_11zLFpv0GVgKfhH,500006468115132_2.jpg,Neighborhood Wealth,6
R_11zLFpv0GVgKfhH,500006468115132_2.jpg,Safety - Daytime Walking,9
R_11zLFpv0GVgKfhH,500006468115132_2.jpg,Safety - Nighttime Walking,8
R_11zLFpv0GVgKfhH,500006468115132_2.jpg,Disorder,2
R_31j6kK3GxJkaL20,485403605876515_1.jpg,Neighborhood Wealth,7
R_31j6kK3GxJkaL20,485403605876515_1.jpg,Safety - Daytime Walking,10
R_31j6kK3GxJkaL20,485403605876515_1.jpg,Safety - Nighttime Walking,8
R_31j6kK3GxJkaL20,485403605876515_1.jpg,Disorder,1
R_31j6kK3GxJkaL20,202754898360801_1.jpg,Neighborhood Wealth,3
R_31j6kK3GxJkaL20,202754898360801_1.jpg,Safety - Daytime Walking,7
R_31j6kK3GxJkaL20,202754898360801_1.jpg,Safety - Nighttime Walking,1
R_31j6kK3GxJkaL20,202754898360801_1.jpg,Disorder,7
R_31j6kK3GxJkaL20,520212555677123_1.jpg,Neighborhood Wealth,1
R_31j6kK3GxJkaL20,520212555677123_1.jpg,Safety - Daytime Walking,1
R_31j6kK3GxJkaL20,520212555677123_1.jpg,Safety - Nighttime Walking,1
R_31j6kK3GxJkaL20,520212555677123_1.jpg,Disorder,10
R_31j6kK3GxJkaL20,197847542638054_1.jpg,Neighborhood Wealth,4
R_31j6kK3GxJkaL20,197847542638054_1.jpg,Safety - Daytime Walking,2
R_31j6kK3GxJkaL20,197847542638054_1.jpg,Safety - Nighttime Walking,1
R_31j6kK3GxJkaL20,197847542638054_1.jpg,Disorder,4
R_31j6kK3GxJkaL20,688199785734434_1.jpg,Neighborhood Wealth,2
R_31j6kK3GxJkaL20,688199785734434_1.jpg,Safety - Daytime Walking,1
R_31j6kK3GxJkaL20,688199785734434_1.jpg,Safety - Nighttime Walking,1
R_31j6kK3GxJkaL20,688199785734434_1.jpg,Disorder,8
R_7JskAXl2J5OwaDD,2349554875201796_2.jpg,Neighborhood Wealth,2
R_7JskAXl2J5OwaDD,2349554875201796_2.jpg,Safety - Daytime Walking,5
R_7JskAXl2J5OwaDD,2349554875201796_2.jpg,Safety - Nighttime Walking,1
R_7JskAXl2J5OwaDD,2349554875201796_2.jpg,Disorder,6
R_7JskAXl2J5OwaDD,742050583143171_2.jpg,Neighborhood Wealth,3
R_7JskAXl2J5OwaDD,742050583143171_2.jpg,Safety - Daytime Walking,5
R_7JskAXl2J5OwaDD,742050583143171_2.jpg,Safety - Nighttime Walking,1
R_7JskAXl2J5OwaDD,742050583143171_2.jpg,Disorder,5
R_7JskAXl2J5OwaDD,232906088849720_1.jpg,Neighborhood Wealth,4
R_7JskAXl2J5OwaDD,232906088849720_1.jpg,Safety - Daytime Walking,5
R_7JskAXl2J5OwaDD,232906088849720_1.jpg,Safety - Nighttime Walking,1
R_7JskAXl2J5OwaDD,232906088849720_1.jpg,Disorder,4
R_7JskAXl2J5OwaDD,549371986057593_2.jpg,Neighborhood Wealth,5
R_7JskAXl2J5OwaDD,549371986057593_2.jpg,Safety - Daytime Walking,3
R_7JskAXl2J5OwaDD,549371986057593_2.jpg,Safety - Nighttime Walking,1
R_7JskAXl2J5OwaDD,549371986057593_2.jpg,Disorder,4
R_7JskAXl2J5OwaDD,517218452927725_1.jpg,Neighborhood Wealth,5
R_7JskAXl2J5OwaDD,517218452927725_1.jpg,Safety - Daytime Walking,5
R_7JskAXl2J5OwaDD,517218452927725_1.jpg,Safety - Nighttime Walking,2
R_7JskAXl2J5OwaDD,517218452927725_1.jpg,Disorder,3
R_1iKZyJdzQfWRNZp,632733937682417_1.jpg,Neighborhood Wealth,4
R_1iKZyJdzQfWRNZp,632733937682417_1.jpg,Safety - Daytime Walking,9
R_1iKZyJdzQfWRNZp,632733937682417_1.jpg,Safety - Nighttime Walking,7
R_1iKZyJdzQfWRNZp,632733937682417_1.jpg,Disorder,2
R_1iKZyJdzQfWRNZp,862246634368655_1.jpg,Neighborhood Wealth,6
R_1iKZyJdzQfWRNZp,862246634368655_1.jpg,Safety - Daytime Walking,10
R_1iKZyJdzQfWRNZp,862246634368655_1.jpg,Safety - Nighttime Walking,8
R_1iKZyJdzQfWRNZp,862246634368655_1.jpg,Disorder,2
R_1iKZyJdzQfWRNZp,530330291711761_2.jpg,Neighborhood Wealth,8
R_1iKZyJdzQfWRNZp,530330291711761_2.jpg,Safety - Daytime Walking,10
R_1iKZyJdzQfWRNZp,530330291711761_2.jpg,Safety - Nighttime Walking,9
R_1iKZyJdzQfWRNZp,530330291711761_2.jpg,Disorder,1
R_1iKZyJdzQfWRNZp,2019381241535834_2.jpg,Neighborhood Wealth,5
R_1iKZyJdzQfWRNZp,2019381241535834_2.jpg,Safety - Daytime Walking,9
R_1iKZyJdzQfWRNZp,2019381241535834_2.jpg,Safety - Nighttime Walking,7
R_1iKZyJdzQfWRNZp,2019381241535834_2.jpg,Disorder,2
R_1iKZyJdzQfWRNZp,474601590513292_2.jpg,Neighborhood Wealth,3
R_1iKZyJdzQfWRNZp,474601590513292_2.jpg,Safety - Daytime Walking,8
R_1iKZyJdzQfWRNZp,474601590513292_2.jpg,Safety - Nighttime Walking,5
R_1iKZyJdzQfWRNZp,474601590513292_2.jpg,Disorder,3
R_1rJsc19T0YojE9a,783879902487853_1.jpg,Neighborhood Wealth,4
R_1rJsc19T0YojE9a,783879902487853_1.jpg,Safety - Daytime Walking,7
R_1rJsc19T0YojE9a,783879902487853_1.jpg,Safety - Nighttime Walking,6
R_1rJsc19T0YojE9a,783879902487853_1.jpg,Disorder,4
R_1rJsc19T0YojE9a,573075401599185_2.jpg,Neighborhood Wealth,3
R_1rJsc19T0YojE9a,573075401599185_2.jpg,Safety - Daytime Walking,5
R_1rJsc19T0YojE9a,573075401599185_2.jpg,Safety - Nighttime Walking,5
R_1rJsc19T0YojE9a,573075401599185_2.jpg,Disorder,4
R_1rJsc19T0YojE9a,382419676474073_2.jpg,Neighborhood Wealth,3
R_1rJsc19T0YojE9a,382419676474073_2.jpg,Safety - Daytime Walking,3
R_1rJsc19T0YojE9a,382419676474073_2.jpg,Safety - Nighttime Walking,3
R_1rJsc19T0YojE9a,382419676474073_2.jpg,Disorder,6
R_1rJsc19T0YojE9a,312809550292736_2.jpg,Neighborhood Wealth,4
R_1rJsc19T0YojE9a,312809550292736_2.jpg,Safety - Daytime Walking,4
R_1rJsc19T0YojE9a,312809550292736_2.jpg,Safety - Nighttime Walking,4
R_1rJsc19T0YojE9a,312809550292736_2.jpg,Disorder,6
R_1rJsc19T0YojE9a,3995830787196460_2.jpg,Neighborhood Wealth,5
R_1rJsc19T0YojE9a,3995830787196460_2.jpg,Safety - Daytime Walking,7
R_1rJsc19T0YojE9a,3995830787196460_2.jpg,Safety - Nighttime Walking,7
R_1rJsc19T0YojE9a,3995830787196460_2.jpg,Disorder,7
R_7mmveBxYGh6OxnL,851794438743856_1.jpg,Neighborhood Wealth,5
R_7mmveBxYGh6OxnL,851794438743856_1.jpg,Safety - Daytime Walking,9
R_7mmveBxYGh6OxnL,851794438743856_1.jpg,Safety - Nighttime Walking,7
R_7mmveBxYGh6OxnL,851794438743856_1.jpg,Disorder,2
R_7mmveBxYGh6OxnL,708133306583556_2.jpg,Neighborhood Wealth,5
R_7mmveBxYGh6OxnL,708133306583556_2.jpg,Safety - Daytime Walking,9
R_7mmveBxYGh6OxnL,708133306583556_2.jpg,Safety - Nighttime Walking,5
R_7mmveBxYGh6OxnL,708133306583556_2.jpg,Disorder,1
R_7mmveBxYGh6OxnL,508183423757905_1.jpg,Neighborhood Wealth,5
R_7mmveBxYGh6OxnL,508183423757905_1.jpg,Safety - Daytime Walking,8
R_7mmveBxYGh6OxnL,508183423757905_1.jpg,Safety - Nighttime Walking,7
R_7mmveBxYGh6OxnL,508183423757905_1.jpg,Disorder,2
R_7mmveBxYGh6OxnL,382419676474073_2.jpg,Neighborhood Wealth,4
R_7mmveBxYGh6OxnL,382419676474073_2.jpg,Safety - Daytime Walking,4
R_7mmveBxYGh6OxnL,382419676474073_2.jpg,Safety - Nighttime Walking,2
R_7mmveBxYGh6OxnL,382419676474073_2.jpg,Disorder,9
R_7mmveBxYGh6OxnL,312809550292736_1.jpg,Neighborhood Wealth,5
R_7mmveBxYGh6OxnL,312809550292736_1.jpg,Safety - Daytime Walking,8
R_7mmveBxYGh6OxnL,312809550292736_1.jpg,Safety - Nighttime Walking,6
R_7mmveBxYGh6OxnL,312809550292736_1.jpg,Disorder,1
R_3H0K6oZGhcQe2t0,293995729072099_2.jpg,Neighborhood Wealth,4
R_3H0K6oZGhcQe2t0,293995729072099_2.jpg,Safety - Daytime Walking,10
R_3H0K6oZGhcQe2t0,293995729072099_2.jpg,Safety - Nighttime Walking,8
R_3H0K6oZGhcQe2t0,293995729072099_2.jpg,Disorder,1
R_3H0K6oZGhcQe2t0,310226403908323_2.jpg,Neighborhood Wealth,3
R_3H0K6oZGhcQe2t0,310226403908323_2.jpg,Safety - Daytime Walking,9
R_3H0K6oZGhcQe2t0,310226403908323_2.jpg,Safety - Nighttime Walking,6
R_3H0K6oZGhcQe2t0,310226403908323_2.jpg,Disorder,3
R_3H0K6oZGhcQe2t0,742050583143171_2.jpg,Neighborhood Wealth,4
R_3H0K6oZGhcQe2t0,742050583143171_2.jpg,Safety - Daytime Walking,9
R_3H0K6oZGhcQe2t0,742050583143171_2.jpg,Safety - Nighttime Walking,7
R_3H0K6oZGhcQe2t0,742050583143171_2.jpg,Disorder,2
R_3H0K6oZGhcQe2t0,521993808945567_2.jpg,Neighborhood Wealth,3
R_3H0K6oZGhcQe2t0,521993808945567_2.jpg,Safety - Daytime Walking,7
R_3H0K6oZGhcQe2t0,521993808945567_2.jpg,Safety - Nighttime Walking,4
R_3H0K6oZGhcQe2t0,521993808945567_2.jpg,Disorder,4
R_3H0K6oZGhcQe2t0,786054698763765_2.jpg,Neighborhood Wealth,4
R_3H0K6oZGhcQe2t0,786054698763765_2.jpg,Safety - Daytime Walking,8
R_3H0K6oZGhcQe2t0,786054698763765_2.jpg,Safety - Nighttime Walking,6
R_3H0K6oZGhcQe2t0,786054698763765_2.jpg,Disorder,2
R_2GuXZEkQxMojtaP,786054698763765_2.jpg,Neighborhood Wealth,3
R_2GuXZEkQxMojtaP,786054698763765_2.jpg,Safety - Daytime Walking,7
R_2GuXZEkQxMojtaP,786054698763765_2.jpg,Safety - Nighttime Walking,3
R_2GuXZEkQxMojtaP,786054698763765_2.jpg,Disorder,5
R_2GuXZEkQxMojtaP,312809550292736_1.jpg,Neighborhood Wealth,5
R_2GuXZEkQxMojtaP,312809550292736_1.jpg,Safety - Daytime Walking,9
R_2GuXZEkQxMojtaP,312809550292736_1.jpg,Safety - Nighttime Walking,7
R_2GuXZEkQxMojtaP,312809550292736_1.jpg,Disorder,3
R_2GuXZEkQxMojtaP,549371986057593_2.jpg,Neighborhood Wealth,3
R_2GuXZEkQxMojtaP,549371986057593_2.jpg,Safety - Daytime Walking,4
R_2GuXZEkQxMojtaP,549371986057593_2.jpg,Safety - Nighttime Walking,2
R_2GuXZEkQxMojtaP,549371986057593_2.jpg,Disorder,7
R_2GuXZEkQxMojtaP,3435709263423547_1.jpg,Neighborhood Wealth,5
R_2GuXZEkQxMojtaP,3435709263423547_1.jpg,Safety - Daytime Walking,5
R_2GuXZEkQxMojtaP,3435709263423547_1.jpg,Safety - Nighttime Walking,5
R_2GuXZEkQxMojtaP,3435709263423547_1.jpg,Disorder,6
R_2GuXZEkQxMojtaP,288361506334043_2.jpg,Neighborhood Wealth,7
R_2GuXZEkQxMojtaP,288361506334043_2.jpg,Safety - Daytime Walking,8
R_2GuXZEkQxMojtaP,288361506334043_2.jpg,Safety - Nighttime Walking,7
R_2GuXZEkQxMojtaP,288361506334043_2.jpg,Disorder,8
R_8aijVWVr2nWQ9Ox,862246634368655_1.jpg,Neighborhood Wealth,8
R_8aijVWVr2nWQ9Ox,862246634368655_1.jpg,Safety - Daytime Walking,10
R_8aijVWVr2nWQ9Ox,862246634368655_1.jpg,Safety - Nighttime Walking,7
R_8aijVWVr2nWQ9Ox,862246634368655_1.jpg,Disorder,2
R_8aijVWVr2nWQ9Ox,519549283396849_2.jpg,Neighborhood Wealth,8
R_8aijVWVr2nWQ9Ox,519549283396849_2.jpg,Safety - Daytime Walking,9
R_8aijVWVr2nWQ9Ox,519549283396849_2.jpg,Safety - Nighttime Walking,6
R_8aijVWVr2nWQ9Ox,519549283396849_2.jpg,Disorder,3
R_8aijVWVr2nWQ9Ox,570046564194463_1.jpg,Neighborhood Wealth,3
R_8aijVWVr2nWQ9Ox,570046564194463_1.jpg,Safety - Daytime Walking,8
R_8aijVWVr2nWQ9Ox,570046564194463_1.jpg,Safety - Nighttime Walking,5
R_8aijVWVr2nWQ9Ox,570046564194463_1.jpg,Disorder,5
R_8aijVWVr2nWQ9Ox,212839311453591_2.jpg,Neighborhood Wealth,2
R_8aijVWVr2nWQ9Ox,212839311453591_2.jpg,Safety - Daytime Walking,7
R_8aijVWVr2nWQ9Ox,212839311453591_2.jpg,Safety - Nighttime Walking,5
R_8aijVWVr2nWQ9Ox,212839311453591_2.jpg,Disorder,3
R_8aijVWVr2nWQ9Ox,2519137268236906_2.jpg,Neighborhood Wealth,6
R_8aijVWVr2nWQ9Ox,2519137268236906_2.jpg,Safety - Daytime Walking,8
R_8aijVWVr2nWQ9Ox,2519137268236906_2.jpg,Safety - Nighttime Walking,8
R_8aijVWVr2nWQ9Ox,2519137268236906_2.jpg,Disorder,2
R_1kzwJRqp64ohPf3,688199785734434_1.jpg,Neighborhood Wealth,2
R_1kzwJRqp64ohPf3,688199785734434_1.jpg,Safety - Daytime Walking,4
R_1kzwJRqp64ohPf3,688199785734434_1.jpg,Safety - Nighttime Walking,2
R_1kzwJRqp64ohPf3,688199785734434_1.jpg,Disorder,6
R_1kzwJRqp64ohPf3,836167393966965_1.jpg,Neighborhood Wealth,8
R_1kzwJRqp64ohPf3,836167393966965_1.jpg,Safety - Daytime Walking,10
R_1kzwJRqp64ohPf3,836167393966965_1.jpg,Safety - Nighttime Walking,9
R_1kzwJRqp64ohPf3,836167393966965_1.jpg,Disorder,2
R_1kzwJRqp64ohPf3,310226403908323_2.jpg,Neighborhood Wealth,4
R_1kzwJRqp64ohPf3,310226403908323_2.jpg,Safety - Daytime Walking,8
R_1kzwJRqp64ohPf3,310226403908323_2.jpg,Safety - Nighttime Walking,6
R_1kzwJRqp64ohPf3,310226403908323_2.jpg,Disorder,3
R_1kzwJRqp64ohPf3,3995830787196460_2.jpg,Neighborhood Wealth,5
R_1kzwJRqp64ohPf3,3995830787196460_2.jpg,Safety - Daytime Walking,9
R_1kzwJRqp64ohPf3,3995830787196460_2.jpg,Safety - Nighttime Walking,8
R_1kzwJRqp64ohPf3,3995830787196460_2.jpg,Disorder,2
R_1kzwJRqp64ohPf3,708133306583556_2.jpg,Neighborhood Wealth,4
R_1kzwJRqp64ohPf3,708133306583556_2.jpg,Safety - Daytime Walking,9
R_1kzwJRqp64ohPf3,708133306583556_2.jpg,Safety - Nighttime Walking,8
R_1kzwJRqp64ohPf3,708133306583556_2.jpg,Disorder,2
R_5GVolm6Rt6QyAeE,519549283396849_2.jpg,Neighborhood Wealth,7
R_5GVolm6Rt6QyAeE,519549283396849_2.jpg,Safety - Daytime Walking,8
R_5GVolm6Rt6QyAeE,519549283396849_2.jpg,Safety - Nighttime Walking,5
R_5GVolm6Rt6QyAeE,519549283396849_2.jpg,Disorder,3
