"sid","gender_3cats","black","white","college","income_below_35k","walk_safety_own","imagepath","image1","imageName","weights","gender","var","value","varLabel","img","gptLabel"
207790,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/933990697438470_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/933990697438470_1.jpg","933990697438470_1.jpg",0.636732866097297,"Female","nb_image_tidiness_d20",7,"Disorder","933990697438470_1","Disorder"
207790,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/933990697438470_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/933990697438470_1.jpg","933990697438470_1.jpg",0.636732866097297,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","933990697438470_1","Safety - day"
207790,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/933990697438470_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/933990697438470_1.jpg","933990697438470_1.jpg",0.636732866097297,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","933990697438470_1","Safety - night"
207805,2,1,1,1,0,1,"https://joehigtom.com/Detroit_images/333788578378620_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333788578378620_1.jpg","333788578378620_1.jpg",0.235520022156295,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","333788578378620_1","Wealth"
207805,2,1,1,1,0,1,"https://joehigtom.com/Detroit_images/333788578378620_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333788578378620_1.jpg","333788578378620_1.jpg",0.235520022156295,"Female","nb_image_tidiness_d20",6,"Disorder","333788578378620_1","Disorder"
207805,2,1,1,1,0,1,"https://joehigtom.com/Detroit_images/333788578378620_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333788578378620_1.jpg","333788578378620_1.jpg",0.235520022156295,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","333788578378620_1","Safety - day"
207805,2,1,1,1,0,1,"https://joehigtom.com/Detroit_images/333788578378620_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333788578378620_1.jpg","333788578378620_1.jpg",0.235520022156295,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","333788578378620_1","Safety - night"
207835,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.373514748822096,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","480630273567492_1","Wealth"
207835,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.373514748822096,"Female","nb_image_tidiness_d20",1,"Disorder","480630273567492_1","Disorder"
207835,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.373514748822096,"Female","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","480630273567492_1","Safety - day"
207835,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.373514748822096,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","480630273567492_1","Safety - night"
207838,2,1,0,0,0,NA,"https://joehigtom.com/Detroit_images/1894508430727856_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/1894508430727856_2.jpg","1894508430727856_2.jpg",0.791695594579222,"Female","nb_image_wealth_rate_d20",8,"Neighborhood Wealth","1894508430727856_2","Wealth"
207838,2,1,0,0,0,NA,"https://joehigtom.com/Detroit_images/1894508430727856_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/1894508430727856_2.jpg","1894508430727856_2.jpg",0.791695594579222,"Female","nb_image_tidiness_d20",1,"Disorder","1894508430727856_2","Disorder"
207838,2,1,0,0,0,NA,"https://joehigtom.com/Detroit_images/1894508430727856_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/1894508430727856_2.jpg","1894508430727856_2.jpg",0.791695594579222,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","1894508430727856_2","Safety - day"
207838,2,1,0,0,0,NA,"https://joehigtom.com/Detroit_images/1894508430727856_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/1894508430727856_2.jpg","1894508430727856_2.jpg",0.791695594579222,"Female","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","1894508430727856_2","Safety - night"
207877,2,1,0,0,0,2,"https://joehigtom.com/Detroit_images/2659641347608354_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2659641347608354_2.jpg","2659641347608354_2.jpg",0.993182584938192,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","2659641347608354_2","Wealth"
207877,2,1,0,0,0,2,"https://joehigtom.com/Detroit_images/2659641347608354_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2659641347608354_2.jpg","2659641347608354_2.jpg",0.993182584938192,"Female","nb_image_tidiness_d20",7,"Disorder","2659641347608354_2","Disorder"
207877,2,1,0,0,0,2,"https://joehigtom.com/Detroit_images/2659641347608354_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2659641347608354_2.jpg","2659641347608354_2.jpg",0.993182584938192,"Female","nb_image_walksafety_day_d20",6,"Safety - Daytime Walking","2659641347608354_2","Safety - day"
207877,2,1,0,0,0,2,"https://joehigtom.com/Detroit_images/2659641347608354_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2659641347608354_2.jpg","2659641347608354_2.jpg",0.993182584938192,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","2659641347608354_2","Safety - night"
207880,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",2.53063391858553,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","452855432637365_2","Wealth"
207880,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",2.53063391858553,"Male","nb_image_tidiness_d20",2,"Disorder","452855432637365_2","Disorder"
207880,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",2.53063391858553,"Male","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","452855432637365_2","Safety - day"
207880,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",2.53063391858553,"Male","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","452855432637365_2","Safety - night"
207922,3,0,0,1,1,NA,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.2,NA,"nb_image_wealth_rate_d20",2,"Neighborhood Wealth","3936802273082003_2","Wealth"
207922,3,0,0,1,1,NA,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.2,NA,"nb_image_tidiness_d20",5,"Disorder","3936802273082003_2","Disorder"
207922,3,0,0,1,1,NA,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.2,NA,"nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","3936802273082003_2","Safety - day"
207922,3,0,0,1,1,NA,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.2,NA,"nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","3936802273082003_2","Safety - night"
207949,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/338547071019043_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/338547071019043_1.jpg","338547071019043_1.jpg",1.83828224107725,"Female","nb_image_wealth_rate_d20",1,"Neighborhood Wealth","338547071019043_1","Wealth"
207949,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/338547071019043_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/338547071019043_1.jpg","338547071019043_1.jpg",1.83828224107725,"Female","nb_image_tidiness_d20",4,"Disorder","338547071019043_1","Disorder"
207949,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/338547071019043_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/338547071019043_1.jpg","338547071019043_1.jpg",1.83828224107725,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","338547071019043_1","Safety - day"
207949,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/338547071019043_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/338547071019043_1.jpg","338547071019043_1.jpg",1.83828224107725,"Female","nb_image_walksafety_night_d20",5,"Safety - Nighttime Walking","338547071019043_1","Safety - night"
207961,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",0.369996317241946,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","537526567253770_2","Wealth"
207961,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",0.369996317241946,"Female","nb_image_tidiness_d20",3,"Disorder","537526567253770_2","Disorder"
207961,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",0.369996317241946,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","537526567253770_2","Safety - day"
207961,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",0.369996317241946,"Female","nb_image_walksafety_night_d20",5,"Safety - Nighttime Walking","537526567253770_2","Safety - night"
207976,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/474231083810079_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/474231083810079_1.jpg","474231083810079_1.jpg",0.791695594579222,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","474231083810079_1","Wealth"
207976,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/474231083810079_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/474231083810079_1.jpg","474231083810079_1.jpg",0.791695594579222,"Female","nb_image_tidiness_d20",5,"Disorder","474231083810079_1","Disorder"
207976,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/474231083810079_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/474231083810079_1.jpg","474231083810079_1.jpg",0.791695594579222,"Female","nb_image_walksafety_day_d20",9,"Safety - Daytime Walking","474231083810079_1","Safety - day"
207976,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/474231083810079_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/474231083810079_1.jpg","474231083810079_1.jpg",0.791695594579222,"Female","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","474231083810079_1","Safety - night"
208033,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",1.34394979720769,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","308830070730029_1","Wealth"
208033,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",1.34394979720769,"Male","nb_image_tidiness_d20",3,"Disorder","308830070730029_1","Disorder"
208033,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",1.34394979720769,"Male","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","308830070730029_1","Safety - day"
208033,1,1,0,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",1.34394979720769,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","308830070730029_1","Safety - night"
208210,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.245483695762047,"Female","nb_image_wealth_rate_d20",2,"Neighborhood Wealth","3936802273082003_2","Wealth"
208210,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.245483695762047,"Female","nb_image_tidiness_d20",1,"Disorder","3936802273082003_2","Disorder"
208210,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.245483695762047,"Female","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","3936802273082003_2","Safety - day"
208210,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/3936802273082003_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3936802273082003_2.jpg","3936802273082003_2.jpg",0.245483695762047,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","3936802273082003_2","Safety - night"
208213,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",1.45720450903613,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","792088201682365_2","Wealth"
208213,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",1.45720450903613,"Female","nb_image_tidiness_d20",6,"Disorder","792088201682365_2","Disorder"
208213,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",1.45720450903613,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","792088201682365_2","Safety - day"
208213,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",1.45720450903613,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","792088201682365_2","Safety - night"
208228,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.341000575367282,"Female","nb_image_wealth_rate_d20",10,"Neighborhood Wealth","312248190515118_2","Wealth"
208228,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.341000575367282,"Female","nb_image_tidiness_d20",9,"Disorder","312248190515118_2","Disorder"
208228,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.341000575367282,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","312248190515118_2","Safety - day"
208228,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.341000575367282,"Female","nb_image_walksafety_night_d20",7,"Safety - Nighttime Walking","312248190515118_2","Safety - night"
208240,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.765856594208665,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","545819109744184_1","Wealth"
208240,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.765856594208665,"Female","nb_image_tidiness_d20",4,"Disorder","545819109744184_1","Disorder"
208240,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.765856594208665,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","545819109744184_1","Safety - day"
208240,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.765856594208665,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","545819109744184_1","Safety - night"
208270,3,0,1,1,0,3,"https://joehigtom.com/Detroit_images/3013011065654463_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3013011065654463_2.jpg","3013011065654463_2.jpg",0.636732866097297,NA,"nb_image_wealth_rate_d20",4,"Neighborhood Wealth","3013011065654463_2","Wealth"
208270,3,0,1,1,0,3,"https://joehigtom.com/Detroit_images/3013011065654463_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3013011065654463_2.jpg","3013011065654463_2.jpg",0.636732866097297,NA,"nb_image_tidiness_d20",4,"Disorder","3013011065654463_2","Disorder"
208270,3,0,1,1,0,3,"https://joehigtom.com/Detroit_images/3013011065654463_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3013011065654463_2.jpg","3013011065654463_2.jpg",0.636732866097297,NA,"nb_image_walksafety_day_d20",6,"Safety - Daytime Walking","3013011065654463_2","Safety - day"
208270,3,0,1,1,0,3,"https://joehigtom.com/Detroit_images/3013011065654463_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3013011065654463_2.jpg","3013011065654463_2.jpg",0.636732866097297,NA,"nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","3013011065654463_2","Safety - night"
208288,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/2068504223306949_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2068504223306949_2.jpg","2068504223306949_2.jpg",3.4084701892383,"Female","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","2068504223306949_2","Wealth"
208288,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/2068504223306949_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2068504223306949_2.jpg","2068504223306949_2.jpg",3.4084701892383,"Female","nb_image_tidiness_d20",NA,"Disorder","2068504223306949_2","Disorder"
208288,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/2068504223306949_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2068504223306949_2.jpg","2068504223306949_2.jpg",3.4084701892383,"Female","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","2068504223306949_2","Safety - day"
208288,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/2068504223306949_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2068504223306949_2.jpg","2068504223306949_2.jpg",3.4084701892383,"Female","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","2068504223306949_2","Safety - night"
208291,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/462786971684673_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/462786971684673_2.jpg","462786971684673_2.jpg",0.669465189501236,"Female","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","462786971684673_2","Wealth"
208291,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/462786971684673_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/462786971684673_2.jpg","462786971684673_2.jpg",0.669465189501236,"Female","nb_image_tidiness_d20",NA,"Disorder","462786971684673_2","Disorder"
208291,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/462786971684673_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/462786971684673_2.jpg","462786971684673_2.jpg",0.669465189501236,"Female","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","462786971684673_2","Safety - day"
208291,2,1,0,0,1,2,"https://joehigtom.com/Detroit_images/462786971684673_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/462786971684673_2.jpg","462786971684673_2.jpg",0.669465189501236,"Female","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","462786971684673_2","Safety - night"
208300,2,0,1,0,1,1,"https://joehigtom.com/Detroit_images/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.308944194877515,"Female","nb_image_wealth_rate_d20",2,"Neighborhood Wealth","292264092371454_1","Wealth"
208300,2,0,1,0,1,1,"https://joehigtom.com/Detroit_images/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.308944194877515,"Female","nb_image_tidiness_d20",10,"Disorder","292264092371454_1","Disorder"
208300,2,0,1,0,1,1,"https://joehigtom.com/Detroit_images/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.308944194877515,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","292264092371454_1","Safety - day"
208300,2,0,1,0,1,1,"https://joehigtom.com/Detroit_images/292264092371454_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/292264092371454_1.jpg","292264092371454_1.jpg",0.308944194877515,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","292264092371454_1","Safety - night"
208402,2,1,0,0,0,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",2.7403424681207,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","537526567253770_2","Wealth"
208402,2,1,0,0,0,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",2.7403424681207,"Female","nb_image_tidiness_d20",3,"Disorder","537526567253770_2","Disorder"
208402,2,1,0,0,0,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",2.7403424681207,"Female","nb_image_walksafety_day_d20",3,"Safety - Daytime Walking","537526567253770_2","Safety - day"
208402,2,1,0,0,0,3,"https://joehigtom.com/Detroit_images/537526567253770_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/537526567253770_2.jpg","537526567253770_2.jpg",2.7403424681207,"Female","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","537526567253770_2","Safety - night"
208579,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.648650291671247,"Female","nb_image_wealth_rate_d20",1,"Neighborhood Wealth","258028249344107_1","Wealth"
208579,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.648650291671247,"Female","nb_image_tidiness_d20",1,"Disorder","258028249344107_1","Disorder"
208579,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.648650291671247,"Female","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","258028249344107_1","Safety - day"
208579,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.648650291671247,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","258028249344107_1","Safety - night"
208588,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.430698555501312,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","312248190515118_2","Wealth"
208588,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.430698555501312,"Female","nb_image_tidiness_d20",2,"Disorder","312248190515118_2","Disorder"
208588,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.430698555501312,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","312248190515118_2","Safety - day"
208588,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/312248190515118_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/312248190515118_2.jpg","312248190515118_2.jpg",0.430698555501312,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","312248190515118_2","Safety - night"
208681,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/350175867278587_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/350175867278587_2.jpg","350175867278587_2.jpg",0.30676326535956,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","350175867278587_2","Wealth"
208681,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/350175867278587_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/350175867278587_2.jpg","350175867278587_2.jpg",0.30676326535956,"Female","nb_image_tidiness_d20",5,"Disorder","350175867278587_2","Disorder"
208681,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/350175867278587_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/350175867278587_2.jpg","350175867278587_2.jpg",0.30676326535956,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","350175867278587_2","Safety - day"
208681,2,1,0,0,1,3,"https://joehigtom.com/Detroit_images/350175867278587_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/350175867278587_2.jpg","350175867278587_2.jpg",0.30676326535956,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","350175867278587_2","Safety - night"
